h3_id,segment,hour_bucket,Week_part,overall_index,volume_index
8943a02050bffff,Potential Car Buyers,Night,Weekday,20.95,0.013301
8943a02050bffff,Potential Car Buyers,Night,Weekend,20.27,0.0128693
8943a02050bffff,Potential Car Buyers,Noon,Weekday,29.941,0.019295
8943a02050bffff,Potential Car Buyers,Noon,Weekend,40.867,0.0263361
8943a02050bffff,Potential Car Buyers,Other,Weekday,8.869,0.005247
8943a02050bffff,Potential Car Buyers,Other,Weekend,8.772,0.00518961
8943a020597ffff,Families,After noon,Weekday,21.625,0.013751
8943a020597ffff,Families,After noon,Weekend,13.02,0.00827918
8943a020597ffff,Families,Morning,Weekday,8.479,0.004987
8943a020597ffff,Families,Morning,Weekend,8.638,0.00508079
8943a020597ffff,Families,Night,Weekday,20.89,0.013261
8943a020597ffff,Families,Night,Weekend,14.36,0.00911588
8943a020597ffff,Families,Noon,Weekday,4.729,0.002487
8943a020597ffff,Families,Noon,Weekend,5.953,0.00313071
8943a020597ffff,Families,Other,Weekday,8.809,0.005207
8943a020597ffff,Families,Other,Weekend,5.077,0.00300082
8943a020597ffff,HNWI,After noon,Weekday,12.796,0.007865
8943a020597ffff,HNWI,After noon,Weekend,12.242,0.0075242
8943a020597ffff,HNWI,Morning,Weekday,14.509,0.009007
8943a020597ffff,HNWI,Morning,Weekend,8.707,0.00540493
8943a020597ffff,HNWI,Night,Weekday,12.061,0.007375
8943a020597ffff,HNWI,Night,Weekend,11.448,0.00700029
8943a020597ffff,HNWI,Noon,Weekday,5.911,0.003275
8943a020597ffff,HNWI,Noon,Weekend,8.464,0.00468926
8943a020597ffff,HNWI,Other,Weekday,29.98,0.019321
8943a020597ffff,HNWI,Other,Weekend,40.334,0.0259938
8943a020597ffff,Potential Car Buyers,After noon,Weekday,4.219,0.002147
8943a020597ffff,Potential Car Buyers,After noon,Weekend,3.886,0.00197759
8943a020597ffff,Potential Car Buyers,Morning,Weekday,11.548,0.007033
8943a020597ffff,Potential Car Buyers,Morning,Weekend,8.137,0.00495532
8943a020597ffff,Potential Car Buyers,Night,Weekday,23.959,0.015307
8943a020597ffff,Potential Car Buyers,Night,Weekend,32.89,0.021013
8943a020597ffff,Potential Car Buyers,Noon,Weekday,27.334,0.017557
8943a020597ffff,Potential Car Buyers,Noon,Weekend,28.31,0.0181839
8943a020597ffff,Potential Car Buyers,Other,Weekday,11.878,0.007253
8943a020597ffff,Potential Car Buyers,Other,Weekend,9.009,0.00550128
8943a0205c7ffff,Families,After noon,Weekday,7.492,0.004329
8943a0205c7ffff,Families,After noon,Weekend,5.599,0.00323491
8943a0205c7ffff,Families,Morning,Weekday,24.346,0.015565
8943a0205c7ffff,Families,Morning,Weekend,28.196,0.0180265
8943a0205c7ffff,Families,Night,Weekday,6.757,0.003839
8943a0205c7ffff,Families,Night,Weekend,4.529,0.00257302
8943a0205c7ffff,Families,Noon,Weekday,20.596,0.013065
8943a0205c7ffff,Families,Noon,Weekend,27.859,0.0176724
8943a0205c7ffff,Families,Other,Weekday,24.676,0.015785
8943a0205c7ffff,Families,Other,Weekend,33.462,0.0214054
8943a0205c7ffff,HNWI,After noon,Weekday,16.66,0.010441
8943a0205c7ffff,HNWI,After noon,Weekend,23.614,0.0147992
8943a0205c7ffff,HNWI,Morning,Weekday,23.989,0.015327
8943a0205c7ffff,HNWI,Morning,Weekend,33.043,0.0211118
8943a0205c7ffff,HNWI,Night,Weekday,6.4,0.003601
8943a0205c7ffff,HNWI,Night,Weekend,4.181,0.00235255
8943a0205c7ffff,HNWI,Noon,Weekday,15.391,0.009595
8943a0205c7ffff,HNWI,Noon,Weekend,17.154,0.0106943
8943a0205c7ffff,HNWI,Other,Weekday,24.319,0.015547
8943a0205c7ffff,HNWI,Other,Weekend,18.857,0.0120554
8943a0205c7ffff,Potential Car Buyers,After noon,Weekday,16.828,0.010553
8943a0205c7ffff,Potential Car Buyers,After noon,Weekend,13.412,0.00841105
8943a0205c7ffff,Potential Car Buyers,Morning,Weekday,13.693,0.008463
8943a0205c7ffff,Potential Car Buyers,Morning,Weekend,13.748,0.0084969
8943a0205c7ffff,Potential Car Buyers,Night,Weekday,1.72,0.000481
8943a0205c7ffff,Potential Car Buyers,Night,Weekend,1.151,0.000321751
8943a0205c7ffff,Potential Car Buyers,Noon,Weekday,9.943,0.005963
8943a0205c7ffff,Potential Car Buyers,Noon,Weekend,10.221,0.00612985
8943a0205c7ffff,Potential Car Buyers,Other,Weekday,19.639,0.012427
8943a0205c7ffff,Potential Car Buyers,Other,Weekend,17.083,0.0108094
8943a0205cbffff,Families,After noon,Weekday,6.823,0.003883
8943a0205cbffff,Families,After noon,Weekend,6.596,0.00375408
8943a0205cbffff,Families,Morning,Weekday,23.677,0.015119
8943a0205cbffff,Families,Morning,Weekend,21.679,0.0138435
8943a0205cbffff,Families,Night,Weekday,6.088,0.003393
8943a0205cbffff,Families,Night,Weekend,8.6,0.00479291
8943a0205cbffff,Families,Noon,Weekday,9.463,0.005643
8943a0205cbffff,Families,Noon,Weekend,6.853,0.00408645
8943a0205cbffff,Families,Other,Weekday,24.007,0.015339
8943a0205cbffff,Families,Other,Weekend,23.89,0.0152645
8943a0205cbffff,HNWI,After noon,Weekday,22.378,0.014253
8943a0205cbffff,HNWI,After noon,Weekend,19.621,0.0124971
8943a0205cbffff,HNWI,Morning,Weekday,29.707,0.019139
8943a0205cbffff,HNWI,Morning,Weekend,23.099,0.0148816
8943a0205cbffff,HNWI,Night,Weekday,21.643,0.013763
8943a0205cbffff,HNWI,Night,Weekend,26.392,0.0167832
8943a0205cbffff,HNWI,Noon,Weekday,21.109,0.013407
8943a0205cbffff,HNWI,Noon,Weekend,30.177,0.0191665
8943a0205cbffff,HNWI,Other,Weekday,9.562,0.005709
8943a0205cbffff,HNWI,Other,Weekend,9.102,0.00543407
8943a0205cbffff,Potential Car Buyers,After noon,Weekday,29.428,0.018953
8943a0205cbffff,Potential Car Buyers,After noon,Weekend,34.437,0.0221792
8943a0205cbffff,Potential Car Buyers,Morning,Weekday,16.282,0.010189
8943a0205cbffff,Potential Car Buyers,Morning,Weekend,15.115,0.00945892
8943a0205cbffff,Potential Car Buyers,Night,Weekday,9.157,0.005439
8943a0205cbffff,Potential Car Buyers,Night,Weekend,11.502,0.00683166
8943a0205cbffff,Potential Car Buyers,Noon,Weekday,12.532,0.007689
8943a0205cbffff,Potential Car Buyers,Noon,Weekend,11.493,0.00705129
8943a0205cbffff,Potential Car Buyers,Other,Weekday,27.076,0.017385
8943a0205cbffff,Potential Car Buyers,Other,Weekend,30.873,0.0198228
8943a020687ffff,Families,After noon,Weekday,19.78,0.012521
8943a020687ffff,Families,After noon,Weekend,22.936,0.0145187
8943a020687ffff,Families,Morning,Weekday,6.634,0.003757
8943a020687ffff,Families,Morning,Weekend,4.308,0.00243954
8943a020687ffff,Families,Night,Weekday,19.045,0.012031
8943a020687ffff,Families,Night,Weekend,12.553,0.00792969
8943a020687ffff,Families,Noon,Weekday,27.268,0.017513
8943a020687ffff,Families,Noon,Weekend,22.432,0.0144068
8943a020687ffff,Families,Other,Weekday,6.964,0.003977
8943a020687ffff,Families,Other,Weekend,4.967,0.00283683
8943a020687ffff,HNWI,After noon,Weekday,5.335,0.002891
8943a020687ffff,HNWI,After noon,Weekend,5.976,0.00323814
8943a020687ffff,HNWI,Morning,Weekday,12.664,0.007777
8943a020687ffff,HNWI,Morning,Weekend,14.536,0.00892645
8943a020687ffff,HNWI,Night,Weekday,4.6,0.002401
8943a020687ffff,HNWI,Night,Weekend,2.987,0.00155932
8943a020687ffff,HNWI,Noon,Weekday,8.914,0.005277
8943a020687ffff,HNWI,Noon,Weekend,8.238,0.0048769
8943a020687ffff,HNWI,Other,Weekday,22.519,0.014347
8943a020687ffff,HNWI,Other,Weekend,22.952,0.014623
8943a020687ffff,Potential Car Buyers,After noon,Weekday,18.652,0.011769
8943a020687ffff,Potential Car Buyers,After noon,Weekend,14.304,0.00902554
8943a020687ffff,Potential Car Buyers,Morning,Weekday,25.981,0.016655
8943a020687ffff,Potential Car Buyers,Morning,Weekend,16.211,0.0103922
8943a020687ffff,Potential Car Buyers,Night,Weekday,8.392,0.004929
8943a020687ffff,Potential Car Buyers,Night,Weekend,7.832,0.00459997
8943a020687ffff,Potential Car Buyers,Noon,Weekday,17.383,0.010923
8943a020687ffff,Potential Car Buyers,Noon,Weekend,10.232,0.00642968
8943a020687ffff,Potential Car Buyers,Other,Weekday,26.311,0.016875
8943a020687ffff,Potential Car Buyers,Other,Weekend,37.211,0.023866
8943a0206afffff,Families,After noon,Weekday,22.195,0.014131
8943a0206afffff,Families,After noon,Weekend,30.245,0.019256
8943a0206afffff,Families,Morning,Weekday,29.524,0.019017
8943a0206afffff,Families,Morning,Weekend,29.57,0.0190469
8943a0206afffff,Families,Night,Weekday,11.935,0.007291
8943a0206afffff,Families,Night,Weekend,7.052,0.00430805
8943a0206afffff,Families,Noon,Weekday,20.926,0.013285
8943a0206afffff,Families,Noon,Weekend,25.789,0.0163721
8943a0206afffff,Families,Other,Weekday,29.854,0.019237
8943a0206afffff,Families,Other,Weekend,35.428,0.022829
8943a0206afffff,HNWI,After noon,Weekday,3.841,0.001895
8943a0206afffff,HNWI,After noon,Weekend,4.612,0.00227538
8943a0206afffff,HNWI,Morning,Weekday,6.322,0.003549
8943a0206afffff,HNWI,Morning,Weekend,6.728,0.00377695
8943a0206afffff,HNWI,Night,Weekday,3.106,0.001405
8943a0206afffff,HNWI,Night,Weekend,2.494,0.00112798
8943a0206afffff,HNWI,Noon,Weekday,16.945,0.010631
8943a0206afffff,HNWI,Noon,Weekend,24.158,0.0151564
8943a0206afffff,HNWI,Other,Weekday,21.025,0.013351
8943a0206afffff,HNWI,Other,Weekend,23.779,0.0150997
8943a0206afffff,Potential Car Buyers,After noon,Weekday,17.158,0.010773
8943a0206afffff,Potential Car Buyers,After noon,Weekend,10.675,0.00670259
8943a0206afffff,Potential Car Buyers,Morning,Weekday,19.639,0.012427
8943a0206afffff,Potential Car Buyers,Morning,Weekend,22.103,0.0139862
8943a0206afffff,Potential Car Buyers,Night,Weekday,16.423,0.010283
8943a0206afffff,Potential Car Buyers,Night,Weekend,16.364,0.0102459
8943a0206afffff,Potential Car Buyers,Noon,Weekday,15.889,0.009927
8943a0206afffff,Potential Car Buyers,Noon,Weekend,12.6,0.00787219
8943a0206afffff,Potential Car Buyers,Other,Weekday,4.342,0.002229
8943a0206afffff,Potential Car Buyers,Other,Weekend,4.964,0.00254843
8943a0206b3ffff,Families,After noon,Weekday,12.394,0.007597
8943a0206b3ffff,Families,After noon,Weekend,14.156,0.00867707
8943a0206b3ffff,Families,Morning,Weekday,19.723,0.012483
8943a0206b3ffff,Families,Morning,Weekend,27.125,0.0171676
8943a0206b3ffff,Families,Night,Weekday,16.507,0.010339
8943a0206b3ffff,Families,Night,Weekend,12.079,0.0075657
8943a0206b3ffff,Families,Noon,Weekday,25.498,0.016333
8943a0206b3ffff,Families,Noon,Weekend,30.471,0.0195183
8943a0206b3ffff,Families,Other,Weekday,29.578,0.019053
8943a0206b3ffff,Families,Other,Weekend,32.23,0.0207614
8943a0206b3ffff,HNWI,After noon,Weekday,2.797,0.001199
8943a0206b3ffff,HNWI,After noon,Weekend,2.505,0.00107387
8943a0206b3ffff,HNWI,Morning,Weekday,5.278,0.002853
8943a0206b3ffff,HNWI,Morning,Weekend,7.58,0.00409728
8943a0206b3ffff,HNWI,Night,Weekday,7.678,0.004453
8943a0206b3ffff,HNWI,Night,Weekend,4.905,0.00284493
8943a0206b3ffff,HNWI,Noon,Weekday,1.528,0.000353
8943a0206b3ffff,HNWI,Noon,Weekend,2.04,0.000471357
8943a0206b3ffff,HNWI,Other,Weekday,25.597,0.016399
8943a0206b3ffff,HNWI,Other,Weekend,28.006,0.0179426
8943a0206b3ffff,Potential Car Buyers,After noon,Weekday,15.463,0.009643
8943a0206b3ffff,Potential Car Buyers,After noon,Weekend,14.193,0.00885074
8943a0206b3ffff,Potential Car Buyers,Morning,Weekday,2.317,0.000879
8943a0206b3ffff,Potential Car Buyers,Morning,Weekend,2.191,0.000831149
8943a0206b3ffff,Potential Car Buyers,Night,Weekday,14.728,0.009153
8943a0206b3ffff,Potential Car Buyers,Night,Weekend,17.682,0.0109885
8943a0206b3ffff,Potential Car Buyers,Noon,Weekday,18.103,0.011403
8943a0206b3ffff,Potential Car Buyers,Noon,Weekend,18.782,0.0118305
8943a0206b3ffff,Potential Car Buyers,Other,Weekday,2.647,0.001099
8943a0206b3ffff,Potential Car Buyers,Other,Weekend,3.672,0.0015244
8943a021593ffff,Families,After noon,Weekday,15.61,0.009741
8943a021593ffff,Families,After noon,Weekend,9.883,0.00616723
8943a021593ffff,Families,Morning,Weekday,12.475,0.007651
8943a021593ffff,Families,Morning,Weekend,13.69,0.00839618
8943a021593ffff,Families,Night,Weekday,14.875,0.009251
8943a021593ffff,Families,Night,Weekend,10.588,0.0065851
8943a021593ffff,Families,Noon,Weekday,8.725,0.005151
8943a021593ffff,Families,Noon,Weekend,7.574,0.00447132
8943a021593ffff,Families,Other,Weekday,2.794,0.001197
8943a021593ffff,Families,Other,Weekend,1.769,0.000757849
8943a021593ffff,HNWI,After noon,Weekday,10.405,0.006271
8943a021593ffff,HNWI,After noon,Weekend,11.291,0.00680509
8943a021593ffff,HNWI,Morning,Weekday,21.643,0.013763
8943a021593ffff,HNWI,Morning,Weekend,13.743,0.00873911
8943a021593ffff,HNWI,Night,Weekday,9.67,0.005781
8943a021593ffff,HNWI,Night,Weekend,7.731,0.00462168
8943a021593ffff,HNWI,Noon,Weekday,17.893,0.011263
8943a021593ffff,HNWI,Noon,Weekend,24.296,0.0152932
8943a021593ffff,HNWI,Other,Weekday,27.589,0.017727
8943a021593ffff,HNWI,Other,Weekend,20.209,0.0129851
8943a021593ffff,Potential Car Buyers,After noon,Weekday,8.215,0.004811
8943a021593ffff,Potential Car Buyers,After noon,Weekend,9.282,0.00543588
8943a021593ffff,Potential Car Buyers,Morning,Weekday,15.544,0.009697
8943a021593ffff,Potential Car Buyers,Morning,Weekend,12.352,0.00770582
8943a021593ffff,Potential Car Buyers,Night,Weekday,17.944,0.011297
8943a021593ffff,Potential Car Buyers,Night,Weekend,17.83,0.0112251
8943a021593ffff,Potential Car Buyers,Noon,Weekday,11.794,0.007197
8943a021593ffff,Potential Car Buyers,Noon,Weekend,8.149,0.00497294
8943a021593ffff,Potential Car Buyers,Other,Weekday,5.863,0.003243
8943a021593ffff,Potential Car Buyers,Other,Weekend,6.633,0.00366878
8943a0215a3ffff,Families,After noon,Weekday,28.108,0.018073
8943a0215a3ffff,Families,After noon,Weekend,18.146,0.0116677
8943a0215a3ffff,Families,Morning,Weekday,14.962,0.009309
8943a0215a3ffff,Families,Morning,Weekend,11.938,0.00742768
8943a0215a3ffff,Families,Night,Weekday,2.989,0.001327
8943a0215a3ffff,Families,Night,Weekend,1.766,0.000784023
8943a0215a3ffff,Families,Noon,Weekday,11.212,0.006809
8943a0215a3ffff,Families,Noon,Weekend,6.349,0.00385568
8943a0215a3ffff,Families,Other,Weekday,20.908,0.013273
8943a0215a3ffff,Families,Other,Weekend,24.216,0.0153728
8943a0215a3ffff,HNWI,After noon,Weekday,19.279,0.012187
8943a0215a3ffff,HNWI,After noon,Weekend,18.992,0.0120054
8943a0215a3ffff,HNWI,Morning,Weekday,26.608,0.017073
8943a0215a3ffff,HNWI,Morning,Weekend,36.371,0.0233372
8943a0215a3ffff,HNWI,Night,Weekday,18.544,0.011697
8943a0215a3ffff,HNWI,Night,Weekend,17.554,0.0110723
8943a0215a3ffff,HNWI,Noon,Weekday,18.01,0.011341
8943a0215a3ffff,HNWI,Noon,Weekend,14.942,0.0094092
8943a0215a3ffff,HNWI,Other,Weekday,6.463,0.003643
8943a0215a3ffff,HNWI,Other,Weekend,6.175,0.00348089
8943a0215a3ffff,Potential Car Buyers,After noon,Weekday,26.329,0.016887
8943a0215a3ffff,Potential Car Buyers,After noon,Weekend,24.914,0.0159792
8943a0215a3ffff,Potential Car Buyers,Morning,Weekday,13.183,0.008123
8943a0215a3ffff,Potential Car Buyers,Morning,Weekend,13.392,0.00825191
8943a0215a3ffff,Potential Car Buyers,Night,Weekday,25.594,0.016397
8943a0215a3ffff,Potential Car Buyers,Night,Weekend,34.697,0.0222288
8943a0215a3ffff,Potential Car Buyers,Noon,Weekday,9.433,0.005623
8943a0215a3ffff,Potential Car Buyers,Noon,Weekend,6.35,0.00378526
8943a0215a3ffff,Potential Car Buyers,Other,Weekday,13.513,0.008343
8943a0215a3ffff,Potential Car Buyers,Other,Weekend,12.019,0.00742079
8943a021c9bffff,Families,After noon,Weekday,16.672,0.010449
8943a021c9bffff,Families,After noon,Weekend,22.372,0.0140213
8943a021c9bffff,Families,Morning,Weekday,24.001,0.015335
8943a021c9bffff,Families,Morning,Weekend,28.072,0.0179361
8943a021c9bffff,Families,Night,Weekday,6.412,0.003609
8943a021c9bffff,Families,Night,Weekend,8.706,0.00490005
8943a021c9bffff,Families,Noon,Weekday,9.787,0.005859
8943a021c9bffff,Families,Noon,Weekend,5.796,0.00346994
8943a021c9bffff,Families,Other,Weekday,24.331,0.015555
8943a021c9bffff,Families,Other,Weekend,23.386,0.0149508
8943a021c9bffff,HNWI,After noon,Weekday,22.702,0.014469
8943a021c9bffff,HNWI,After noon,Weekend,13.075,0.00833298
8943a021c9bffff,HNWI,Morning,Weekday,30.031,0.019355
8943a021c9bffff,HNWI,Morning,Weekend,26.642,0.0171707
8943a021c9bffff,HNWI,Night,Weekday,21.967,0.013979
8943a021c9bffff,HNWI,Night,Weekend,23.847,0.0151755
8943a021c9bffff,HNWI,Noon,Weekday,5.806,0.003205
8943a021c9bffff,HNWI,Noon,Weekend,6.558,0.00362025
8943a021c9bffff,HNWI,Other,Weekday,9.886,0.005925
8943a021c9bffff,HNWI,Other,Weekend,11.285,0.00676349
8943a021c9bffff,Potential Car Buyers,After noon,Weekday,14.125,0.008751
8943a021c9bffff,Potential Car Buyers,After noon,Weekend,16.979,0.0105191
8943a021c9bffff,Potential Car Buyers,Morning,Weekday,16.606,0.010405
8943a021c9bffff,Potential Car Buyers,Morning,Weekend,16.897,0.010587
8943a021c9bffff,Potential Car Buyers,Night,Weekday,4.633,0.002423
8943a021c9bffff,Potential Car Buyers,Night,Weekend,3.368,0.00176162
8943a021c9bffff,Potential Car Buyers,Noon,Weekday,12.856,0.007905
8943a021c9bffff,Potential Car Buyers,Noon,Weekend,15.432,0.00948918
8943a021c9bffff,Potential Car Buyers,Other,Weekday,22.552,0.014369
8943a021c9bffff,Potential Car Buyers,Other,Weekend,14.718,0.0093774
8943a022013ffff,Families,After noon,Weekday,25.702,0.016469
8943a022013ffff,Families,After noon,Weekend,37.177,0.0238219
8943a022013ffff,Families,Morning,Weekday,12.556,0.007705
8943a022013ffff,Families,Morning,Weekend,14.795,0.00907921
8943a022013ffff,Families,Night,Weekday,24.967,0.015979
8943a022013ffff,Families,Night,Weekend,25.993,0.0166353
8943a022013ffff,Families,Noon,Weekday,28.342,0.018229
8943a022013ffff,Families,Noon,Weekend,34.608,0.0222594
8943a022013ffff,Families,Other,Weekday,12.886,0.007925
8943a022013ffff,Families,Other,Weekend,13.36,0.00821649
8943a022013ffff,HNWI,After noon,Weekday,11.257,0.006839
8943a022013ffff,HNWI,After noon,Weekend,13.054,0.00793075
8943a022013ffff,HNWI,Morning,Weekday,13.738,0.008493
8943a022013ffff,HNWI,Morning,Weekend,16.505,0.0102035
8943a022013ffff,HNWI,Night,Weekday,10.522,0.006349
8943a022013ffff,HNWI,Night,Weekend,13.864,0.00836534
8943a022013ffff,HNWI,Noon,Weekday,9.988,0.005993
8943a022013ffff,HNWI,Noon,Weekend,13.994,0.00839667
8943a022013ffff,HNWI,Other,Weekday,28.441,0.018295
8943a022013ffff,HNWI,Other,Weekend,20.2,0.0129941
8943a022013ffff,Potential Car Buyers,After noon,Weekday,27.832,0.017889
8943a022013ffff,Potential Car Buyers,After noon,Weekend,31.722,0.0203892
8943a022013ffff,Potential Car Buyers,Morning,Weekday,5.161,0.002775
8943a022013ffff,Potential Car Buyers,Morning,Weekend,5.744,0.00308872
8943a022013ffff,Potential Car Buyers,Night,Weekday,23.188,0.014793
8943a022013ffff,Potential Car Buyers,Night,Weekend,15.284,0.0097504
8943a022013ffff,Potential Car Buyers,Noon,Weekday,1.411,0.000275
8943a022013ffff,Potential Car Buyers,Noon,Weekend,1.25,0.000243631
8943a022013ffff,Potential Car Buyers,Other,Weekday,11.107,0.006739
8943a022013ffff,Potential Car Buyers,Other,Weekend,15.65,0.00949554
8943a02204bffff,Families,After noon,Weekday,2.308,0.000873
8943a02204bffff,Families,After noon,Weekend,3.295,0.00124628
8943a02204bffff,Families,Morning,Weekday,9.637,0.005759
8943a02204bffff,Families,Morning,Weekend,10.343,0.00618066
8943a02204bffff,Families,Night,Weekday,1.573,0.000383
8943a02204bffff,Families,Night,Weekend,2.007,0.000488754
8943a02204bffff,Families,Noon,Weekday,15.412,0.009609
8943a02204bffff,Families,Noon,Weekend,21.856,0.0136269
8943a02204bffff,Families,Other,Weekday,19.492,0.012329
8943a02204bffff,Families,Other,Weekend,14.942,0.00945129
8943a02204bffff,HNWI,After noon,Weekday,28.327,0.018219
8943a02204bffff,HNWI,After noon,Weekend,34.41,0.0221311
8943a02204bffff,HNWI,Morning,Weekday,30.808,0.019873
8943a02204bffff,HNWI,Morning,Weekend,18.084,0.0116653
8943a02204bffff,HNWI,Night,Weekday,13.219,0.008147
8943a02204bffff,HNWI,Night,Weekend,9.425,0.0058088
8943a02204bffff,HNWI,Noon,Weekday,27.058,0.017373
8943a02204bffff,HNWI,Noon,Weekend,37.394,0.0240094
8943a02204bffff,HNWI,Other,Weekday,1.138,9.3e-05
8943a02204bffff,HNWI,Other,Weekend,1.005,8.21388e-05
8943a02204bffff,Potential Car Buyers,After noon,Weekday,5.377,0.002919
8943a02204bffff,Potential Car Buyers,After noon,Weekend,3.257,0.00176788
8943a02204bffff,Potential Car Buyers,Morning,Weekday,7.858,0.004573
8943a02204bffff,Potential Car Buyers,Morning,Weekend,6.208,0.00361273
8943a02204bffff,Potential Car Buyers,Night,Weekday,4.642,0.002429
8943a02204bffff,Potential Car Buyers,Night,Weekend,5.34,0.00279449
8943a02204bffff,Potential Car Buyers,Noon,Weekday,13.633,0.008423
8943a02204bffff,Potential Car Buyers,Noon,Weekend,8.543,0.00527795
8943a02204bffff,Potential Car Buyers,Other,Weekday,22.561,0.014375
8943a02204bffff,Potential Car Buyers,Other,Weekend,13.153,0.00838087
8943a022077ffff,Families,After noon,Weekday,25.789,0.016527
8943a022077ffff,Families,After noon,Weekend,21.512,0.0137863
8943a022077ffff,Families,Morning,Weekday,28.27,0.018181
8943a022077ffff,Families,Morning,Weekend,20.828,0.013395
8943a022077ffff,Families,Night,Weekday,10.681,0.006455
8943a022077ffff,Families,Night,Weekend,12.089,0.00730582
8943a022077ffff,Families,Noon,Weekday,24.52,0.015681
8943a022077ffff,Families,Noon,Weekend,19.664,0.0125754
8943a022077ffff,Families,Other,Weekday,28.6,0.018401
8943a022077ffff,Families,Other,Weekend,40.122,0.0258144
