h3_id,segment,hour_bucket,overall_index,volume_index,exclusivity_index
8943a0204b7ffff,Potential Car Buyers,16,33.787363,0.021743,1.689309
8943a0204b7ffff,Potential Car Buyers,18,21.93209,0.013833,1.096664
8943a0204b7ffff,Potential Car Buyers,20,17.902976,0.011292,0.895197
8943a0204b7ffff,Potential Car Buyers,22,16.601046,0.010471,0.830097
8943a0204bbffff,Families,0,13.200362,0.008243,0.66006
8943a0204bbffff,Families,2,15.124912,0.009445,0.756294
8943a0204bbffff,Families,4,18.642895,0.011642,0.932204
8943a0204bbffff,Families,6,7.033493,0.003898,0.351675
8943a0204bbffff,Families,8,6.976246,0.003866,0.348812
8943a0204bbffff,Families,10,1.358076,0.000171,0.067959
8943a0204bbffff,Families,12,1.35234,0.00017,0.067672
8943a0204bbffff,Families,14,23.88435,0.015367,1.194259
8943a0204bbffff,Families,16,30.434548,0.019581,1.521781
8943a0204bbffff,Families,18,33.28792,0.021396,1.664396
8943a0204bbffff,Families,20,29.73823,0.019115,1.486911
8943a0204bbffff,Families,22,27.874385,0.017917,1.393719
8943a0204bbffff,HNWI,0,12.14419,0.007331,0.60721
8943a0204bbffff,HNWI,2,12.239214,0.007389,0.611961
8943a0204bbffff,HNWI,4,12.393959,0.007482,0.619698
8943a0204bbffff,HNWI,6,11.427533,0.006875,0.571377
8943a0204bbffff,HNWI,8,11.851264,0.00713,0.592563
8943a0204bbffff,HNWI,10,33.548306,0.021642,1.677415
8943a0204bbffff,HNWI,12,34.757949,0.022423,1.737897
8943a0204bbffff,HNWI,14,9.248495,0.005372,0.462365
8943a0204bbffff,HNWI,16,6.411494,0.003724,0.320533
8943a0204bbffff,HNWI,18,21.263626,0.013551,1.063134
8943a0204bbffff,HNWI,20,20.568467,0.013108,1.028378
8943a0204bbffff,HNWI,22,24.334196,0.015508,1.216656
8943a0204bbffff,Potential Car Buyers,0,17.313679,0.010931,0.865684
8943a0204bbffff,Potential Car Buyers,2,17.096596,0.010794,0.85483
8943a0204bbffff,Potential Car Buyers,4,17.789113,0.011231,0.889456
8943a0204bbffff,Potential Car Buyers,6,29.306014,0.018853,1.465352
8943a0204bbffff,Potential Car Buyers,8,23.372815,0.015036,1.168682
8943a0204bbffff,Potential Car Buyers,10,3.492116,0.001787,0.174606
8943a0204bbffff,Potential Car Buyers,12,4.342613,0.002223,0.217131
8943a0204bbffff,Potential Car Buyers,14,25.341302,0.016098,1.267065
8943a0204bbffff,Potential Car Buyers,16,25.28598,0.016063,1.264299
8943a0204bbffff,Potential Car Buyers,18,30.81367,0.019879,1.540733
8943a0204bbffff,Potential Car Buyers,20,34.289949,0.022122,1.714553
8943a0204bbffff,Potential Car Buyers,22,31.883984,0.02057,1.594251
8943a02050bffff,Families,0,13.002938,0.00791,0.650147
8943a02050bffff,Families,2,9.707367,0.005906,0.485368
8943a02050bffff,Families,4,10.105329,0.006148,0.505266
8943a02050bffff,Families,6,4.796698,0.002614,0.239835
8943a02050bffff,Families,8,5.287357,0.002881,0.264368
8943a02050bffff,Families,10,2.009218,0.000562,0.100461
8943a02050bffff,Families,12,1.545609,0.000432,0.07728
8943a02050bffff,Families,14,3.028156,0.001344,0.151357
8943a02050bffff,Families,16,2.790142,0.001239,0.13946
8943a02050bffff,Families,18,21.194294,0.013529,1.05967
8943a02050bffff,Families,20,26.86318,0.017148,1.343102
8943a02050bffff,Families,22,22.24226,0.014198,1.112066
8943a02050bffff,HNWI,0,2.109822,0.000634,0.105549
8943a02050bffff,HNWI,2,2.115188,0.000636,0.105818
8943a02050bffff,HNWI,4,2.02773,0.00061,0.101442
8943a02050bffff,HNWI,6,1.716623,0.000377,0.085889
8943a02050bffff,HNWI,8,1.276088,0.00028,0.063847
8943a02050bffff,HNWI,10,26.357613,0.016805,1.317823
8943a02050bffff,HNWI,12,18.820751,0.012,0.940996
8943a02050bffff,HNWI,14,14.357667,0.008919,0.717932
8943a02050bffff,HNWI,16,16.972795,0.010543,0.848698
8943a02050bffff,HNWI,18,15.775944,0.009762,0.788797
8943a02050bffff,HNWI,20,13.516777,0.008364,0.675839
8943a02050bffff,HNWI,22,12.047964,0.007455,0.602398
8943a02050bffff,Potential Car Buyers,0,10.495575,0.006209,0.52472
8943a02050bffff,Potential Car Buyers,2,10.319702,0.006105,0.515927
8943a02050bffff,Potential Car Buyers,4,8.716098,0.005157,0.435756
8943a02050bffff,Potential Car Buyers,6,9.625161,0.005666,0.481202
8943a02050bffff,Potential Car Buyers,8,8.776043,0.005167,0.438751
8943a02050bffff,Potential Car Buyers,10,29.61614,0.019086,1.480758
8943a02050bffff,Potential Car Buyers,12,27.42416,0.017673,1.371162
8943a02050bffff,Potential Car Buyers,14,1.327818,0.000155,0.066391
8943a02050bffff,Potential Car Buyers,16,1.439343,0.000168,0.071967
8943a02050bffff,Potential Car Buyers,18,24.438804,0.015516,1.22194
8943a02050bffff,Potential Car Buyers,20,21.428079,0.013605,1.071404
8943a02050bffff,Potential Car Buyers,22,22.119639,0.014044,1.105982
8943a020597ffff,Families,0,10.219497,0.006041,0.510917
8943a020597ffff,Families,2,9.671842,0.005717,0.483537
8943a020597ffff,Families,4,8.068075,0.004769,0.403358
8943a020597ffff,Families,6,6.807874,0.004004,0.340354
8943a020597ffff,Families,8,8.152135,0.004795,0.407559
8943a020597ffff,Families,10,5.033642,0.002647,0.251629
8943a020597ffff,Families,12,4.285231,0.002254,0.214216
8943a020597ffff,Families,14,20.467414,0.013015,1.023418
8943a020597ffff,Families,16,18.649833,0.011859,0.932535
8943a020597ffff,Families,18,19.657699,0.012479,0.982885
8943a020597ffff,Families,20,20.732072,0.013161,1.036604
8943a020597ffff,Families,22,24.218613,0.015374,1.210931
8943a020597ffff,HNWI,0,31.308114,0.020177,1.565406
8943a020597ffff,HNWI,2,26.317044,0.01696,1.315852
8943a020597ffff,HNWI,4,25.661681,0.016538,1.283084
8943a020597ffff,HNWI,6,13.613359,0.008451,0.680715
8943a020597ffff,HNWI,8,12.595843,0.007819,0.629836
8943a020597ffff,HNWI,10,5.468266,0.00303,0.27346
8943a020597ffff,HNWI,12,6.153115,0.003409,0.307708
8943a020597ffff,HNWI,14,11.500021,0.007068,0.575001
8943a020597ffff,HNWI,16,13.41571,0.008246,0.670786
8943a020597ffff,HNWI,18,14.210029,0.008689,0.71056
8943a020597ffff,HNWI,20,14.185183,0.008674,0.709318
8943a020597ffff,HNWI,22,12.807817,0.007832,0.640444
8943a020597ffff,Potential Car Buyers,0,13.335074,0.008143,0.666754
8943a020597ffff,Potential Car Buyers,2,9.634602,0.005883,0.48173
8943a020597ffff,Potential Car Buyers,4,13.64414,0.008331,0.682207
8943a020597ffff,Potential Car Buyers,6,11.846516,0.007215,0.592326
8943a020597ffff,Potential Car Buyers,8,9.467628,0.005766,0.473381
8943a020597ffff,Potential Car Buyers,10,29.414664,0.018893,1.470733
8943a020597ffff,Potential Car Buyers,12,25.972493,0.016682,1.298625
8943a020597ffff,Potential Car Buyers,14,3.76955,0.001918,0.188522
8943a020597ffff,Potential Car Buyers,16,3.511389,0.001787,0.175611
8943a020597ffff,Potential Car Buyers,18,25.19792,0.016099,1.259949
8943a020597ffff,Potential Car Buyers,20,25.749696,0.016451,1.287539
8943a020597ffff,Potential Car Buyers,22,27.896422,0.017823,1.394879
8943a0205c7ffff,Families,0,22.837885,0.014609,1.141894
8943a0205c7ffff,Families,2,29.132732,0.018636,1.456637
8943a0205c7ffff,Families,4,22.202725,0.014203,1.110136
8943a0205c7ffff,Families,6,26.507681,0.016947,1.325384
8943a0205c7ffff,Families,8,27.360035,0.017492,1.368002
8943a0205c7ffff,Families,10,20.43288,0.012962,1.021644
8943a0205c7ffff,Families,12,23.033537,0.014611,1.151677
8943a0205c7ffff,Families,14,8.646143,0.004996,0.432307
8943a0205c7ffff,Families,16,7.352724,0.004249,0.367636
8943a0205c7ffff,Families,18,7.563853,0.004297,0.378137
8943a0205c7ffff,Families,20,5.711962,0.003245,0.285556
8943a0205c7ffff,Families,22,7.259315,0.004124,0.362912
8943a0205c7ffff,HNWI,0,27.419429,0.017529,1.371028
8943a0205c7ffff,HNWI,2,25.872255,0.01654,1.293666
8943a0205c7ffff,HNWI,4,22.287634,0.014248,1.114428
8943a0205c7ffff,HNWI,6,24.196025,0.015459,1.209751
8943a0205c7ffff,HNWI,8,21.386913,0.013664,1.069301
8943a0205c7ffff,HNWI,10,13.531921,0.008436,0.67664
8943a0205c7ffff,HNWI,12,15.622019,0.009739,0.781152
8943a0205c7ffff,HNWI,14,18.686023,0.011711,0.934301
8943a0205c7ffff,HNWI,16,17.354222,0.010876,0.867711
8943a0205c7ffff,HNWI,18,6.80032,0.003826,0.340016
8943a0205c7ffff,HNWI,20,5.300928,0.002983,0.265046
8943a0205c7ffff,HNWI,22,5.642112,0.003175,0.282106
8943a0205c7ffff,Potential Car Buyers,0,18.147418,0.011483,0.907325
8943a0205c7ffff,Potential Car Buyers,2,19.275089,0.012197,0.963705
8943a0205c7ffff,Potential Car Buyers,4,18.429827,0.011662,0.921444
8943a0205c7ffff,Potential Car Buyers,6,11.533888,0.007129,0.576652
8943a0205c7ffff,Potential Car Buyers,8,11.652195,0.007202,0.582567
8943a0205c7ffff,Potential Car Buyers,10,9.815034,0.005886,0.490702
8943a0205c7ffff,Potential Car Buyers,12,8.066855,0.004838,0.403302
8943a0205c7ffff,Potential Car Buyers,14,15.622947,0.009797,0.781147
8943a0205c7ffff,Potential Car Buyers,16,13.774728,0.008638,0.688736
8943a0205c7ffff,Potential Car Buyers,18,1.777001,0.000497,0.08885
8943a0205c7ffff,Potential Car Buyers,20,1.6614,0.000465,0.08307
8943a0205c7ffff,Potential Car Buyers,22,2.051564,0.000574,0.102578
8943a0205cbffff,Families,0,28.648513,0.018305,1.432485
8943a0205cbffff,Families,2,23.11514,0.014769,1.155805
8943a0205cbffff,Families,4,27.687513,0.017691,1.384433
8943a0205cbffff,Families,6,21.243951,0.013565,1.062242
8943a0205cbffff,Families,8,21.237795,0.013561,1.061935
8943a0205cbffff,Families,10,9.469435,0.005647,0.473522
8943a0205cbffff,Families,12,11.211573,0.006686,0.560638
8943a0205cbffff,Families,14,8.168632,0.004649,0.408491
8943a0205cbffff,Families,16,7.296107,0.004152,0.364859
8943a0205cbffff,Families,18,7.125882,0.003971,0.356294
8943a0205cbffff,Families,20,7.19973,0.004013,0.359986
8943a0205cbffff,Families,22,5.165181,0.002879,0.258259
8943a0205cbffff,HNWI,0,11.404502,0.006809,0.570225
8943a0205cbffff,HNWI,2,11.435483,0.006828,0.571774
8943a0205cbffff,HNWI,4,8.835862,0.005275,0.441793
8943a0205cbffff,HNWI,6,35.180812,0.022666,1.758981
8943a0205cbffff,HNWI,8,29.199902,0.018812,1.459946
8943a0205cbffff,HNWI,10,18.354276,0.011657,0.91767
8943a0205cbffff,HNWI,12,25.187892,0.015998,1.259335
8943a0205cbffff,HNWI,14,25.005401,0.015926,1.25027
8943a0205cbffff,HNWI,16,24.370761,0.015522,1.218538
8943a0205cbffff,HNWI,18,23.833488,0.015156,1.191729
8943a0205cbffff,HNWI,20,22.480151,0.014295,1.124059
8943a0205cbffff,HNWI,22,18.235959,0.011596,0.91184
8943a0205cbffff,Potential Car Buyers,0,29.398579,0.018876,1.469929
8943a0205cbffff,Potential Car Buyers,2,22.597359,0.014509,1.129868
8943a0205cbffff,Potential Car Buyers,4,30.406619,0.019524,1.520331
8943a0205cbffff,Potential Car Buyers,6,19.374115,0.012124,0.968706
8943a0205cbffff,Potential Car Buyers,8,15.697639,0.009823,0.784882
8943a0205cbffff,Potential Car Buyers,10,12.823118,0.007868,0.641156
8943a0205cbffff,Potential Car Buyers,12,12.241383,0.007511,0.612069
8943a0205cbffff,Potential Car Buyers,14,31.787537,0.020473,1.589377
8943a0205cbffff,Potential Car Buyers,16,25.714186,0.016561,1.285709
8943a0205cbffff,Potential Car Buyers,18,8.095429,0.004808,0.404727
8943a0205cbffff,Potential Car Buyers,20,10.366548,0.006157,0.518271
8943a0205cbffff,Potential Car Buyers,22,9.374204,0.005568,0.468659
8943a020687ffff,Families,0,8.076012,0.004612,0.403801
8943a020687ffff,Families,2,6.185494,0.003532,0.309275
8943a020687ffff,Families,4,8.295586,0.004737,0.414779
8943a020687ffff,Families,6,5.782924,0.003275,0.289146
8943a020687ffff,Families,8,6.366252,0.003605,0.318313
8943a020687ffff,Families,10,26.526583,0.017037,1.326329
8943a020687ffff,Families,12,32.367116,0.020788,1.618356
8943a020687ffff,Families,14,21.341433,0.013509,1.067072
8943a020687ffff,Families,16,22.113051,0.013998,1.105653
8943a020687ffff,Families,18,22.66374,0.014317,1.133247
8943a020687ffff,Families,20,16.173776,0.010217,0.808731
8943a020687ffff,Families,22,20.358343,0.012861,1.017971
8943a020687ffff,HNWI,0,23.637744,0.01506,1.18194
8943a020687ffff,HNWI,2,24.928083,0.015882,1.246459
8943a020687ffff,HNWI,4,25.917117,0.016512,1.295913
8943a020687ffff,HNWI,6,11.15977,0.006853,0.557989
8943a020687ffff,HNWI,8,11.30414,0.006942,0.565207
8943a020687ffff,HNWI,10,8.004861,0.004739,0.400243
8943a020687ffff,HNWI,12,8.992176,0.005323,0.449609
8943a020687ffff,HNWI,14,5.260363,0.002851,0.262969
8943a020687ffff,HNWI,16,5.17511,0.002804,0.258707
8943a020687ffff,HNWI,18,4.515912,0.002357,0.225796
8943a020687ffff,HNWI,20,5.024442,0.002623,0.251222
8943a020687ffff,HNWI,22,4.907326,0.002561,0.245366
8943a020687ffff,Potential Car Buyers,0,24.522378,0.015728,1.226072
8943a020687ffff,Potential Car Buyers,2,25.637702,0.016443,1.281836
8943a020687ffff,Potential Car Buyers,4,26.566217,0.017039,1.32826
8943a020687ffff,Potential Car Buyers,6,22.00149,0.014104,1.100117
8943a020687ffff,Potential Car Buyers,8,20.862483,0.013374,1.043164
8943a020687ffff,Potential Car Buyers,10,16.646482,0.01046,0.832372
8943a020687ffff,Potential Car Buyers,12,17.852341,0.011218,0.892668
8943a020687ffff,Potential Car Buyers,14,16.074667,0.010143,0.803733
8943a020687ffff,Potential Car Buyers,16,22.0517,0.013914,1.102585
8943a020687ffff,Potential Car Buyers,18,8.350292,0.004905,0.417515
8943a020687ffff,Potential Car Buyers,20,8.014947,0.004708,0.400747
8943a020687ffff,Potential Car Buyers,22,7.502364,0.004406,0.375118
8943a0206afffff,Families,0,35.741806,0.023031,1.78709
8943a0206afffff,Families,2,33.907576,0.021849,1.695379
8943a0206afffff,Families,4,26.214499,0.016892,1.310725
8943a0206afffff,Families,6,32.354171,0.02084,1.617709
8943a0206afffff,Families,8,29.497428,0.019,1.474871
8943a0206afffff,Families,10,20.565445,0.013056,1.028272
8943a0206afffff,Families,12,21.977322,0.013952,1.098866
8943a0206afffff,Families,14,23.656319,0.015061,1.182869
8943a0206afffff,Families,16,24.674403,0.01571,1.233776
8943a0206afffff,Families,18,9.860936,0.006024,0.493088
8943a0206afffff,Families,20,12.123812,0.007406,0.606241
8943a0206afffff,Families,22,12.27467,0.007499,0.613785
8943a0206afffff,HNWI,0,24.256963,0.015403,1.212906
8943a0206afffff,HNWI,2,20.449336,0.012985,1.022515
8943a0206afffff,HNWI,4,19.542527,0.01241,0.977173
8943a0206afffff,HNWI,6,5.784061,0.003247,0.289203
8943a0206afffff,HNWI,8,6.427451,0.003608,0.321373
8943a0206afffff,HNWI,10,18.503771,0.011609,0.925243
8943a0206afffff,HNWI,12,13.866771,0.0087,0.693379
8943a0206afffff,HNWI,14,3.483941,0.001719,0.174152
8943a0206afffff,HNWI,16,3.909677,0.001929,0.195433
8943a0206afffff,HNWI,18,2.979462,0.001348,0.148973
8943a0206afffff,HNWI,20,3.037078,0.001374,0.151854
8943a0206afffff,HNWI,22,2.973187,0.001345,0.148659
8943a0206afffff,Potential Car Buyers,0,5.007585,0.002571,0.250379
8943a0206afffff,Potential Car Buyers,2,4.448422,0.002284,0.222421
8943a0206afffff,Potential Car Buyers,4,3.692003,0.001895,0.1846
8943a0206afffff,Potential Car Buyers,6,18.243453,0.011544,0.912126
8943a0206afffff,Potential Car Buyers,8,20.977398,0.013274,1.048816
8943a0206afffff,Potential Car Buyers,10,13.79626,0.00862,0.689856
8943a0206afffff,Potential Car Buyers,12,14.94996,0.00934,0.747545
8943a0206afffff,Potential Car Buyers,14,14.112112,0.008861,0.705606
8943a0206afffff,Potential Car Buyers,16,13.939674,0.008752,0.696984
8943a0206afffff,Potential Car Buyers,18,18.290952,0.011453,0.914603
8943a0206afffff,Potential Car Buyers,20,13.884497,0.008694,0.694267
8943a0206afffff,Potential Car Buyers,22,15.231676,0.009537,0.76163
8943a0206b3ffff,Families,0,34.834011,0.022439,1.741701
8943a0206b3ffff,Families,2,23.662992,0.015243,1.18315
8943a0206b3ffff,Families,4,25.517236,0.016437,1.275862
8943a0206b3ffff,Families,6,16.414072,0.010389,0.820745
8943a0206b3ffff,Families,8,22.688748,0.01436,1.134495
8943a0206b3ffff,Families,10,29.171752,0.018686,1.458588
8943a0206b3ffff,Families,12,24.535451,0.015716,1.226773
8943a0206b3ffff,Families,14,10.31156,0.006321,0.515578
8943a0206b3ffff,Families,16,10.41034,0.006381,0.520517
8943a0206b3ffff,Families,18,14.956828,0.009368,0.747887
8943a0206b3ffff,Families,20,14.33864,0.008981,0.716975
8943a0206b3ffff,Families,22,17.608842,0.011029,0.880495
8943a0206b3ffff,HNWI,0,29.122475,0.018658,1.456067
8943a0206b3ffff,HNWI,2,24.215274,0.015514,1.210716
8943a0206b3ffff,HNWI,4,21.028447,0.013472,1.051381
8943a0206b3ffff,HNWI,6,5.255041,0.002841,0.262752
8943a0206b3ffff,HNWI,8,4.788571,0.002588,0.239429
8943a0206b3ffff,HNWI,10,1.240155,0.000287,0.062008
8943a0206b3ffff,HNWI,12,1.382214,0.000319,0.069111
8943a0206b3ffff,HNWI,14,2.565436,0.0011,0.128318
8943a0206b3ffff,HNWI,16,3.1777,0.001362,0.158942
8943a0206b3ffff,HNWI,18,8.80252,0.005105,0.440126
8943a0206b3ffff,HNWI,20,6.782899,0.003934,0.339145
8943a0206b3ffff,HNWI,22,6.596554,0.003826,0.329828
8943a0206b3ffff,Potential Car Buyers,0,2.304769,0.000957,0.115195
8943a0206b3ffff,Potential Car Buyers,2,3.02748,0.001257,0.151317
8943a0206b3ffff,Potential Car Buyers,4,2.490059,0.001034,0.124456
8943a0206b3ffff,Potential Car Buyers,6,2.201683,0.000835,0.110132
8943a0206b3ffff,Potential Car Buyers,8,2.513922,0.000954,0.12575
8943a0206b3ffff,Potential Car Buyers,10,16.012647,0.010086,0.800677
8943a0206b3ffff,Potential Car Buyers,12,17.47374,0.011007,0.873735
8943a0206b3ffff,Potential Car Buyers,14,18.157428,0.011323,0.90793
8943a0206b3ffff,Potential Car Buyers,16,13.468118,0.008399,0.673449
8943a0206b3ffff,Potential Car Buyers,18,14.104122,0.008765,0.705206
8943a0206b3ffff,Potential Car Buyers,20,16.716869,0.010389,0.835843
8943a0206b3ffff,Potential Car Buyers,22,13.383186,0.008317,0.669159
8943a021593ffff,Families,0,2.954571,0.001266,0.147729
8943a021593ffff,Families,2,3.023751,0.001295,0.151188
8943a021593ffff,Families,4,2.781176,0.001192,0.139059
8943a021593ffff,Families,6,13.814566,0.008473,0.690784
8943a021593ffff,Families,8,12.133809,0.007442,0.606739
8943a021593ffff,Families,10,9.07496,0.005358,0.453696
8943a021593ffff,Families,12,10.213485,0.00603,0.510616
8943a021593ffff,Families,14,16.277328,0.010157,0.813866
8943a021593ffff,Families,16,14.053527,0.00877,0.702676
8943a021593ffff,Families,18,12.456474,0.007747,0.622866
8943a021593ffff,Families,20,16.207056,0.010079,0.810407
8943a021593ffff,Families,22,14.30142,0.008894,0.715119
8943a021593ffff,HNWI,0,26.529858,0.017046,1.326541
8943a021593ffff,HNWI,2,23.878004,0.015343,1.193943
8943a021593ffff,HNWI,4,29.544784,0.018984,1.477293
8943a021593ffff,HNWI,6,24.682326,0.015696,1.234173
8943a021593ffff,HNWI,8,25.439831,0.016177,1.27205
8943a021593ffff,HNWI,10,16.747848,0.010542,0.837439
8943a021593ffff,HNWI,12,15.364182,0.009671,0.768252
8943a021593ffff,HNWI,14,8.742281,0.005269,0.437072
8943a021593ffff,HNWI,16,12.386424,0.007465,0.619262
8943a021593ffff,HNWI,18,9.700074,0.005799,0.485004
8943a021593ffff,HNWI,20,10.946924,0.006544,0.547346
8943a021593ffff,HNWI,22,11.590462,0.006929,0.579523
8943a021593ffff,Potential Car Buyers,0,5.154808,0.002851,0.257696
8943a021593ffff,Potential Car Buyers,2,5.530802,0.003059,0.276493
8943a021593ffff,Potential Car Buyers,4,4.837034,0.002676,0.24181
8943a021593ffff,Potential Car Buyers,6,12.729603,0.007941,0.63648
8943a021593ffff,Potential Car Buyers,8,16.212858,0.010114,0.810643
8943a021593ffff,Potential Car Buyers,10,12.389597,0.00756,0.61948
8943a021593ffff,Potential Car Buyers,12,11.804733,0.007204,0.590237
8943a021593ffff,Potential Car Buyers,14,9.432299,0.005524,0.471672
8943a021593ffff,Potential Car Buyers,16,9.837134,0.005761,0.491917
8943a021593ffff,Potential Car Buyers,18,18.473348,0.01163,0.923667
8943a021593ffff,Potential Car Buyers,20,17.267691,0.010871,0.863385
8943a021593ffff,Potential Car Buyers,22,20.007022,0.012596,1.000351
8943a0215a3ffff,Families,0,19.29892,0.012252,0.964946
8943a0215a3ffff,Families,2,18.751758,0.011904,0.937588
8943a0215a3ffff,Families,4,23.724726,0.015061,1.186236
8943a0215a3ffff,Families,6,16.187837,0.010072,0.809392
8943a0215a3ffff,Families,8,14.46975,0.009003,0.723488
8943a0215a3ffff,Families,10,9.369868,0.00569,0.468493
8943a0215a3ffff,Families,12,10.460796,0.006353,0.52304
8943a0215a3ffff,Families,14,26.603941,0.017106,1.330197
8943a0215a3ffff,Families,16,32.75622,0.021062,1.637811
8943a0215a3ffff,Families,18,3.343436,0.001484,0.167116
8943a0215a3ffff,Families,20,3.506067,0.001557,0.175245
8943a0215a3ffff,Families,22,2.465895,0.001095,0.123254
8943a0215a3ffff,HNWI,0,6.771091,0.003817,0.338502
8943a0215a3ffff,HNWI,2,6.049497,0.00341,0.302428
8943a0215a3ffff,HNWI,4,6.340849,0.003574,0.316993
8943a0215a3ffff,HNWI,6,26.036194,0.016706,1.30181
8943a0215a3ffff,HNWI,8,29.047155,0.018638,1.452358
8943a0215a3ffff,HNWI,10,16.267533,0.010244,0.813377
8943a0215a3ffff,HNWI,12,16.804771,0.010582,0.840239
8943a0215a3ffff,HNWI,14,22.335493,0.014119,1.116717
8943a0215a3ffff,HNWI,16,19.492033,0.012322,0.974551
8943a0215a3ffff,HNWI,18,17.985084,0.011344,0.899254
8943a0215a3ffff,HNWI,20,19.329338,0.012192,0.966467
8943a0215a3ffff,HNWI,22,16.368232,0.010325,0.818412
8943a0215a3ffff,Potential Car Buyers,0,12.83762,0.007926,0.641929
8943a0215a3ffff,Potential Car Buyers,2,15.5763,0.009617,0.778873
